Nom_etablissement,Type_etablissement,Libelle_departement,latitude,longitude,Restauration,rest_priority_score
Ecole primaire privée l'espérance,École,Val-d'Oise,49.11704694,2.42280313,0,0.462851063
Ecole primaire privée Internationale Trilingue de Cergy,École,Val-d'Oise,49.04277497,2.05523888,0,0.462851063
Ecole secondaire privée Académie Fihri,École,Val-d'Oise,48.99564188,2.38973753,0,0.462851063
Ecole secondaire privée Torah Or,École,Val-d'Oise,48.98220907,2.39097868,0,0.462851063
Ecole secondaire privée New School,École,Val-d'Oise,49.04073633,2.21493399,0,0.462851063
Ecole élémentaire privée Cours Charlemagne,École,Val-d'Oise,48.95544568,2.2327639,0,0.462851063
Ecole élémentaire privée Ecole du Luat,École,Val-d'Oise,49.02054494,2.35667101,0,0.462851063
Ecole primaire privée Zebr'Ailes,École,Val-d'Oise,49.06009063,2.11173632,0,0.462851063
Ecole secondaire privée International Trilingue de Cergy - CITC,École,Val-d'Oise,49.04277497,2.05523888,0,0.462851063
Ecole primaire privée Les Petites Souris De Montessori,École,Val-d'Oise,49.04513661,2.09390555,0,0.462851063
Ecole primaire Bossut,École,Val-d'Oise,49.0475921,2.09996802,0,0.462851063
Section d'enseignement professionnel du LPO Joubert-Emilien Maillard,Autre,Loire-Atlantique,47.37537909,-1.18177137,0,0.462529982
Lycée professionnel ENCIA,Lycée,Loire-Atlantique,47.21407084,-1.55966523,0,0.462529982
Lycée professionnel privé de coiffure Pierre Masson,Lycée,Loire-Atlantique,47.22104838,-1.62428977,0,0.462529982
Lycée professionnel privé Le Masle,Lycée,Loire-Atlantique,47.27222992,-2.2059306,0,0.462529982
Section d'enseignement professionnel du LPO G.Moquet - E.Lenoir,Autre,Loire-Atlantique,47.72733366,-1.36805859,0,0.462529982
Ecole primaire privée Saint Aubin,École,Loire-Atlantique,47.46914489,-1.67077286,0,0.462529982
LEAP Gabriel Deshayes,Autre,Loire-Atlantique,47.51684568,-2.04203032,0,0.462529982
Ecole primaire privée Saint Jean,École,Loire-Atlantique,47.4420123,-0.9868814,0,0.462529982
Ecole primaire privée Sainte Victoire,École,Loire-Atlantique,47.18764313,-1.94921457,0,0.462529982
Ecole primaire privée Sainte Anne,École,Loire-Atlantique,47.1987847,-1.67094038,0,0.462529982
Ecole primaire privée Saint Joseph,École,Loire-Atlantique,46.99545878,-1.59749056,0,0.462529982
Ecole primaire privée Notre-Dame de Lourdes,École,Loire-Atlantique,47.67907443,-1.1896901,0,0.462529982
Ecole primaire privée Sainte Marie,École,Loire-Atlantique,47.43930669,-1.14265049,0,0.462529982
Section d'Enseignement Professionnel du lycée polyvalent les Bourdonnières,Lycée,Loire-Atlantique,47.18616538,-1.51747995,0,0.462529982
LEPRP Saint-Martin,Autre,Loire-Atlantique,46.99315922,-1.81097416,0,0.462529982
LEAP Saint-Joseph,Autre,Loire-Atlantique,47.7158248,-1.37794313,0,0.462529982
LPP Kerguénec,Autre,Loire-Atlantique,47.36361943,-2.42001979,0,0.462529982
Lycée professionnel maritime Jacques Cassard,Lycée,Loire-Atlantique,47.24034471,-1.53248985,0,0.462529982
Section d'enseignement professionnel du Lycée polyvalent Nicolas Appert,Lycée,Loire-Atlantique,47.25224884,-1.60906968,0,0.462529982
Lycée polyvalent IFOM,Lycée,Loire-Atlantique,47.20296011,-1.54568014,0,0.462529982
Lycée expérimental de Saint-Nazaire,Lycée,Loire-Atlantique,47.27313701,-2.20532001,0,0.462529982
Section d'enseignement général et technologique du Lycée Professionnel François Arago,Lycée,Loire-Atlantique,47.25005921,-1.55267941,0,0.462529982
Section d'enseignement professionnel du Lycée polyvalent privé Sainte Anne,Lycée,Loire-Atlantique,47.27553037,-2.23465981,0,0.462529982
Section d'enseignement professionnel du Lycée polyvalent privé Saint Pierre La Joliverie,Lycée,Loire-Atlantique,47.18974377,-1.51731232,0,0.462529982
Section d'enseignement professionnel du Lycée polyvalent privé La Baugerie,Lycée,Loire-Atlantique,47.20615303,-1.5207053,0,0.462529982
Section d'enseignement général et technologique du Lycée professionnel Le Masle,Lycée,Loire-Atlantique,47.27222992,-2.2059306,0,0.462529982
Ecole Secondaire Privée Cours Charlier,École,Loire-Atlantique,47.22374276,-1.56333988,0,0.462529982
Ecole primaire privée Jean-Paul II,École,Loire-Atlantique,47.0935314,-1.36073973,0,0.462529982
section d'enseignement professionnel du LPO IFOM,Autre,Loire-Atlantique,47.20296011,-1.54568014,0,0.462529982
Section d'enseignement professionnel privée du LPO Talensac - Jeanne-Bernard,Autre,Loire-Atlantique,47.22188327,-1.55889993,0,0.462529982
Ecole Secondaire Privée Cours Jean-Paul II,École,Loire-Atlantique,47.08321091,-1.33714937,0,0.462529982
Ecole secondaire privée La Chrysalide,École,Loire-Atlantique,47.27806102,-2.21722006,0,0.462529982
Section d'enseignement professionnel du lycée polyvalent Aimé Césaire,Lycée,Loire-Atlantique,47.093298,-1.26782001,0,0.462529982
Ecole primaire privée Saint Martin,École,Loire-Atlantique,47.12268135,-1.44794005,0,0.462529982
Section d'enseignement professionnel,Autre,Loire-Atlantique,47.20839357,-1.53291057,0,0.462529982
Ecole primaire privée Cours Charlier,École,Loire-Atlantique,47.22346948,-1.56372966,0,0.462529982
Ecole de Production Groupe ICAM,École,Loire-Atlantique,47.27463611,-1.50687022,0,0.462529982
Ecole primaire privée Diwan,École,Loire-Atlantique,47.24587299,-1.61312845,0,0.462529982
Collège privé Al Bader,Collège,Loire-Atlantique,47.21985495,-1.51655045,0,0.462529982
Ecole primaire privée Le Lieu Utile,École,Loire-Atlantique,47.18473011,-1.58309268,0,0.462529982
Ecole primaire privée Les Moussaillons,École,Loire-Atlantique,47.12591956,-2.0723359,0,0.462529982
Ecole primaire privée Les Petites Etoiles,École,Loire-Atlantique,47.18564785,-1.51077524,0,0.462529982
Ecole primaire privée La Ruche Bleue,École,Loire-Atlantique,47.43182903,-2.12076401,0,0.462529982
Ecole élémentaire privée des grives,École,Loire-Atlantique,47.57230844,-1.9236587,0,0.462529982
Ecole de Production de l'Agglomération Nazairienne,École,Loire-Atlantique,47.31848616,-2.15807991,0,0.462529982
Ecole élémentaire privée Nyoiseau,École,Loire-Atlantique,47.15461868,-2.18149346,0,0.462529982
Ecole secondaire privée Nyoiseau,École,Loire-Atlantique,47.15461868,-2.18149346,0,0.462529982
Ecole 2nd degré général privée Nyoiseau,École,Loire-Atlantique,47.15461868,-2.18149346,0,0.462529982
Ecole secondaire professionnelle privée SANTELIA FORMATIVES NANTES,École,Loire-Atlantique,47.23151271,-1.62671304,0,0.462529982
Ecole secondaire professionnelle privée Wood Up,École,Loire-Atlantique,47.72144933,-1.38577187,0,0.462529982
Ecole primaire privée Maison des enfants de Monselet,École,Loire-Atlantique,47.22459421,-1.57106203,0,0.462529982
Section d'enseignement général et professionnel adapté du Collège Antoine de Saint-Exupéry,Collège,Loire-Atlantique,47.36153921,-1.93427666,0,0.462529982
Section d'enseignement général et professionnel adapté du Collège Frida Kahlo,Collège,Loire-Atlantique,47.42973193,-2.07676345,0,0.462529982
Ecole primaire privée L'atelier des enfants,École,Loire-Atlantique,47.22845392,-1.57995959,0,0.462529982
Ecole élémentaire privée Cours Racine,École,Loire-Atlantique,46.88291034,-1.59468071,0,0.462529982
Ecole secondaire privée Collège Cours Racine,École,Loire-Atlantique,46.88291034,-1.59468071,0,0.462529982
Ecole primaire privée Mosaïque,École,Loire-Atlantique,47.21982489,-1.54568123,0,0.462529982
Ecole élémentaire privée Al Bader,École,Loire-Atlantique,47.21982406,-1.51671595,0,0.462529982
Ecole primaire privée Saint Charles de Foucauld,École,Loire-Atlantique,47.07984801,-2.03454602,0,0.462529982
Ecole élémentaire,École,Gironde,45.3447586,-0.85012813,0,0.461313072
Ecole élémentaire,École,Gironde,45.04971842,-0.58417097,0,0.461313072
Lycée privé Sainte-Marie Bastide,Lycée,Gironde,44.84301287,-0.55207895,0,0.461313072
Ecole technique privée d'Esthétique Françoise B - Groupe Sylvia Terrade,École,Gironde,44.85904003,-0.571319,0,0.461313072
Lycée privé Bel Orme,Lycée,Gironde,44.84978927,-0.59416125,0,0.461313072
Ecole primaire privée Ermitage Lamourous,École,Gironde,44.96478509,-0.64881761,0,0.461313072
Lycée agricole privé de Villenave,Lycée,Gironde,44.78744226,-0.58383183,0,0.461313072
Lycée professionnel agricole privé Agir,Lycée,Gironde,45.19869264,-0.75254371,0,0.461313072
Ecole primaire privée Saint Georges,École,Gironde,44.87582214,-0.61592355,0,0.461313072
Ecole primaire privée Notre Dame du Rosaire,École,Gironde,44.56383622,-0.23151667,0,0.461313072
Académie d'art dentaire Isabelle Dutel (AADID),Autre,Gironde,44.84412291,-0.59574939,0,0.461313072
Ecole technique privée Ambre Select Académie,École,Gironde,44.84080458,-0.55745712,0,0.461313072
Ecole élémentaire,École,Gironde,44.94538985,-0.00686584,0,0.461313072
Ecole primaire privée Montessori Le Jardin des Enfants,École,Gironde,44.77203938,-0.49237349,0,0.461313072
Ecole primaire privée Saint Projet,École,Gironde,44.83202948,-0.59664681,0,0.461313072
Ecole primaire privée La Calandreta de la Dauna,École,Gironde,44.79972386,-0.61954112,0,0.461313072
Maison Familiale Rurale de Gironde,Autre,Gironde,44.59749027,-0.0766944,0,0.461313072
Ecole élémentaire privée Notre Dame de Verdelais,École,Gironde,44.56334104,-0.24001999,0,0.461313072
Ecole primaire privée Montessori Bordeaux Wilson,École,Gironde,44.84223961,-0.6034031,0,0.461313072
Ecole primaire privée L'Envol des Papillons,École,Gironde,44.86200088,-0.57347641,0,0.461313072
SCHOOL EFMDN BEAUTY,Autre,Gironde,44.91962631,-0.24668999,0,0.461313072
Ecole primaire privée International School 33,École,Gironde,44.77292148,-0.64243835,0,0.461313072
Ecole primaire privée La Chrysalide,École,Gironde,44.32228251,-0.25024466,0,0.461313072
Ecole primaire privée Internationale du Bassin d'Arcachon,École,Gironde,44.63389849,-1.10556619,0,0.461313072
Ecole primaire privée Les Floranies,École,Gironde,44.82731668,-0.51651426,0,0.461313072
Ecole primaire privée L'école des Renards,École,Gironde,44.51391425,-0.19335142,0,0.461313072
Collège notre dame de verdelais de saint-macaire,Collège,Gironde,44.56334098,-0.24002045,0,0.461313072
Ecole primaire Aimé Césaire,École,Gironde,44.77539062,-0.53178358,0,0.461313072
Collège privé bordeaux international school  bis,Collège,Gironde,44.84034624,-0.59667798,0,0.461313072
Collège L'Envol - Bordeaux,Collège,Gironde,44.86108057,-0.56978474,0,0.461313072
Ecole Païdéia,École,Gironde,44.84088251,-0.4816723,0,0.461313072
COLLEGE COURS PERET BORDEAUX,Collège,Gironde,44.86071074,-0.66712239,0,0.461313072
Collège privé La Chrysalide - Captieux,Collège,Gironde,44.29801076,-0.25786944,0,0.461313072
Ecole Edeys - Eysines,École,Gironde,44.87672173,-0.64144502,0,0.461313072
Ecole primaire privée Montessori du Bassin,École,Gironde,44.75267404,-1.078749,0,0.461313072
Ecole élémentaire privée Edeys,École,Gironde,44.87674297,-0.64148443,0,0.461313072
Ecole primaire privée alternative Les Etoiles,École,Gironde,44.88272831,-0.42697843,0,0.461313072
Collège EIN GEDI - Etablissement expérimental et innovant au service des jeunes ayant une déficience intellectuelle,Collège,Gironde,44.82556863,-0.58832043,0,0.461313072
Ensemble scolaire les renards Coimères,Autre,Gironde,44.51395313,-0.19340902,0,0.461313072
Ecole primaire privée Cours La Merci Notre Dame,École,Gironde,44.56690319,-0.23705268,0,0.461313072
Collège Privé Cours la Merci Notre Dame,Collège,Gironde,44.56690319,-0.23705268,0,0.461313072
Ecole Montessori bilingue Bordeaux Rive droite Eclosion des fleurs,École,Gironde,44.82229451,-0.4336929,0,0.461313072
Ecole primaire privée Les Graines de Bonheurs,École,Gironde,44.77447545,-0.6546645,0,0.461313072
Collège privé l'Eyre des Loupiots,Collège,Gironde,44.53110704,-0.88242499,0,0.461313072
Lycée général privé Bordeaux International School Bis,Lycée,Gironde,44.84033929,-0.5966978,0,0.461313072
"Ensemble scolaire ""les Floranies""",Autre,Gironde,44.82690532,-0.51547539,0,0.461313072
Akadémie Collège,Collège,Gironde,44.89406835,-0.77009369,0,0.461313072
Ecole primaire privée Ermitage International School,École,Gironde,44.84345818,-0.60794816,0,0.461313072
Ecole primaire privée Les Perles Dorées,École,Gironde,44.93049844,-0.61331354,0,0.461313072
Ecole primaire privée Casa Montessori,École,Gironde,45.05404418,-0.40148859,0,0.461313072
Ecole primaire privée Res'paix,École,Gironde,45.06884043,-1.14084877,0,0.461313072
Ecole maternelle privée paroissiale des Chartrons,École,Gironde,44.85131197,-0.57193691,0,0.461313072
Ecole primaire privée Claire de Castelbajac,École,Gironde,44.66992503,-0.480812,0,0.461313072
Ecole primaire privée Les Sandales Ailées,École,Gironde,44.79854445,-0.59819176,0,0.461313072
Ecole primaire privée alternative internationale Catala,École,Gironde,44.59995297,-0.93379623,0,0.461313072
Ecole primaire privée Horizon,École,Gironde,44.90795283,-0.47053198,0,0.461313072
"Collège privé ""Les Croqueurs de Savoirs""",Collège,Gironde,44.92025835,-0.48192731,0,0.461313072
Ecole primaire privée Les Croqueurs de Savoirs,École,Gironde,44.92025835,-0.48192731,0,0.461313072
Section d'enseignement professionnel du Lycée polyvalent de Créon,Lycée,Gironde,44.76721183,-0.36336253,0,0.461313072
Ecole primaire privée Montessori à la Ferme,École,Gironde,44.92232869,-0.68038398,0,0.461313072
FRIDA KAHLO,Autre,Gironde,44.82018248,-0.55577463,0,0.461313072
CLOS DU VIVIER,Autre,Gironde,44.77530988,-0.61578591,0,0.461313072
Ecole élémentaire privée United School,École,Gironde,44.60885104,-1.073036,0,0.461313072
Ecole primaire Daluis,École,Alpes-Maritimes,44.02666328,6.8127606,0,0.461192223
Ecole primaire Valberg,École,Alpes-Maritimes,44.09674014,6.9296202,0,0.461192223
Ecole primaire Touet sur Var,École,Alpes-Maritimes,43.94665527,7.00236959,0,0.461192223
Ecole primaire L'Arénas,École,Alpes-Maritimes,44.07231381,7.1664601,0,0.461192223
Ecole élémentaire Saint-Dalmas,École,Alpes-Maritimes,44.06601841,7.20234984,0,0.461192223
Lycée professionnel La Providence,Lycée,Alpes-Maritimes,43.68147496,7.20003002,0,0.461192223
Ecole Professionnelle privée Elégance Gontard,École,Alpes-Maritimes,43.69906924,7.2704398,0,0.461192223
Ecole primaire privée Blanche de Castille,École,Alpes-Maritimes,43.71153724,7.29664189,0,0.461192223
Ecole 2nd degré général privée privée Mougins School,École,Alpes-Maritimes,43.61242115,7.01432858,0,0.461192223
Ecole 2nd degré général privée International School Of Nice,École,Alpes-Maritimes,43.68603524,7.20070978,0,0.461192223
Ecole primaire privée Abc School,École,Alpes-Maritimes,43.69574372,7.29253014,0,0.461192223
Ecole primaire privée Mougins School,École,Alpes-Maritimes,43.61242115,7.01432858,0,0.461192223
Ecole primaire privée Kérem Ménahem,École,Alpes-Maritimes,43.70200683,7.26382985,0,0.461192223
Ecole primaire privée International School of Nice,École,Alpes-Maritimes,43.68637392,7.20110964,0,0.461192223
Ecole primaire privée Barsamian,École,Alpes-Maritimes,43.71451305,7.22450041,0,0.461192223
Ecole élémentaire privée Henri IV,École,Alpes-Maritimes,43.69945385,7.26954937,0,0.461192223
Ecole second degré général privée Abc School international,École,Alpes-Maritimes,43.70200204,7.27632023,0,0.461192223
Lycée La Providence,Lycée,Alpes-Maritimes,43.68134341,7.19989,0,0.461192223
Ecole primaire de Moulinet,École,Alpes-Maritimes,43.94044228,7.41299053,0,0.461192223
Ecole élémentaire la Penne,École,Alpes-Maritimes,43.92785718,6.94884951,0,0.461192223
Ecole maternelle privée internationale Waldorf,École,Alpes-Maritimes,43.75124818,7.43009056,0,0.461192223
Ecole primaire privée ICS Cote d'Azur,École,Alpes-Maritimes,43.61481561,7.04707687,0,0.461192223
Ecole élémentaire privée Alphabet,École,Alpes-Maritimes,43.66888409,7.15843958,0,0.461192223
Ecole primaire privée jardins des soleils,École,Alpes-Maritimes,43.61868235,6.93059988,0,0.461192223
Ecole primaire privée EIB schools pegomas,École,Alpes-Maritimes,43.60222764,6.92115856,0,0.461192223
Élysées Marbeuf Cannes,Autre,Alpes-Maritimes,43.55469212,7.02509999,0,0.461192223
Ecole primaire privée Montessori Antibes,École,Alpes-Maritimes,43.5813702,7.08651966,0,0.461192223
Ecole 2nd degré général privée Ecole A,École,Alpes-Maritimes,43.70155379,7.27163006,0,0.461192223
Ecole primaire privéee Happiness,École,Alpes-Maritimes,43.64304988,6.91327987,0,0.461192223
Ecole élémentaire privée Cours Michelet,École,Alpes-Maritimes,43.69936331,7.2732303,0,0.461192223
Ecole secondaire privée Collège privé Avicenne,École,Alpes-Maritimes,43.73968689,7.30663329,0,0.461192223
Ecole Elementaire privée Cours Cyrano,École,Alpes-Maritimes,43.70292187,7.26575005,0,0.461192223
Lycée général privé Saint-Barthélémy,Lycée,Alpes-Maritimes,43.71832594,7.2560456,0,0.461192223
Ecole primaire privée Sainte Rita,École,Alpes-Maritimes,43.68939684,7.23469989,0,0.461192223
Ecole primaire privée Happi School,École,Alpes-Maritimes,43.66342566,7.17260988,0,0.461192223
Ecole secondaire privée Enjoyschool,École,Alpes-Maritimes,43.66253276,7.12799582,0,0.461192223
Ecole élémentaire privée Passerelle des Pitchouns,École,Alpes-Maritimes,43.83370926,7.47211073,0,0.461192223
Ecole 2nd degré prof privée IFMEA,École,Alpes-Maritimes,43.68412204,7.23429854,0,0.461192223
Ecole secondaire privée Happiness school,École,Alpes-Maritimes,43.64338886,6.91329806,0,0.461192223
Maris Stella corniche Bellevue,Autre,Alpes-Maritimes,43.69862768,7.19260004,0,0.461192223
Ecole secondaire privée Collège Atipik,École,Alpes-Maritimes,43.70070685,6.98951727,0,0.461192223
Ecole professionnelle privé FB Formation,École,Alpes-Maritimes,43.55997508,7.01695608,0,0.461192223
Ecole 2nd degré privée The Hive Academy,École,Alpes-Maritimes,43.62090982,7.04199338,0,0.461192223
Ecole secondaire privée ALYSEA SCHOOL,École,Alpes-Maritimes,43.64343424,6.94202157,0,0.461192223
Ecole 2nd degré prof. privée Silvya Terrade Nice,École,Alpes-Maritimes,43.7068143,7.28972452,0,0.461192223
Ecole secondaire privée Les Enfants du Baouroux,École,Alpes-Maritimes,43.76304863,6.75918915,0,0.461192223
Ecole élémentaire les enfants de Baouroux,École,Alpes-Maritimes,43.76304863,6.75918915,0,0.461192223
